,Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID,id
158,tierra,tierra,b.GEN.006.013,0.0,-90.0,158,,,,158
162,tierra,tierra,b.GEN.006.017,0.0,-90.0,162,,,,162
165,tierra,tierra,b.GEN.006.020,0.0,-90.0,165,,,,165
170,tierra,tierra,b.GEN.007.003,0.0,-90.0,170,,,,170
171,tierra,tierra,b.GEN.007.004,0.0,-90.0,171,,,,171
173,tierra,tierra,b.GEN.007.006,0.0,-90.0,173,,,,173
175,tierra,tierra,b.GEN.007.008,0.0,-90.0,175,,,,175
177,tierra,tierra,b.GEN.007.010,0.0,-90.0,177,,,,177
179,tierra,tierra,b.GEN.007.012,0.0,-90.0,179,,,,179
181,tierra,tierra,b.GEN.007.014,0.0,-90.0,181,,,,181
184,tierra,tierra,b.GEN.007.017,0.0,-90.0,184,,,,184
185,tierra,tierra,b.GEN.007.018,0.0,-90.0,185,,,,185
186,tierra,tierra,b.GEN.007.019,0.0,-90.0,186,,,,186
188,tierra,tierra,b.GEN.007.021,0.0,-90.0,188,,,,188
189,tierra,tierra,b.GEN.007.022,0.0,-90.0,189,,,,189
190,tierra,tierra,b.GEN.007.023,0.0,-90.0,190,,,,190
192,tierra,tierra,b.GEN.007.024,0.0,-90.0,192,,,,192
193,tierra,tierra,b.GEN.008.001,0.0,-90.0,193,,,,193
195,tierra,tierra,b.GEN.008.003,0.0,-90.0,195,,,,195
196,Ararat,Ararat,b.GEN.008.004,44.2990761,39.702439299999995,196,,,,196
199,tierra,tierra,b.GEN.008.007,0.0,-90.0,199,,,,199
200,tierra,tierra,b.GEN.008.008,0.0,-90.0,200,,,,200
201,tierra,tierra,b.GEN.008.009,0.0,-90.0,201,,,,201
203,tierra,tierra,b.GEN.008.011,0.0,-90.0,203,,,,203
205,tierra,tierra,b.GEN.008.013,0.0,-90.0,205,,,,205
206,tierra,tierra,b.GEN.008.014,0.0,-90.0,206,,,,206
209,tierra,tierra,b.GEN.008.017,0.0,-90.0,209,,,,209
211,tierra,tierra,b.GEN.008.019,0.0,-90.0,211,,,,211
213,tierra,tierra,b.GEN.008.021,0.0,-90.0,213,,,,213
214,tierra,tierra,b.GEN.008.022,0.0,-90.0,214,,,,214
215,tierra,tierra,b.GEN.009.001,0.0,-90.0,215,,,,215
221,tierra,tierra,b.GEN.009.007,0.0,-90.0,221,,,,221
225,tierra,tierra,b.GEN.009.011,0.0,-90.0,225,,,,225
227,tierra,tierra,b.GEN.009.013,0.0,-90.0,227,,,,227
228,tierra,tierra,b.GEN.009.014,0.0,-90.0,228,,,,228
230,tierra,tierra,b.GEN.009.016,0.0,-90.0,230,,,,230
231,tierra,tierra,b.GEN.009.017,0.0,-90.0,231,,,,231
232,Canaán,Canaán,b.GEN.009.018,35.289528,32.055556,232,,,,232
233,tierra,tierra,b.GEN.009.019,0.0,-90.0,233,,,,233
236,Canaán,Canaán,b.GEN.009.022,35.289528,32.055556,236,,,,236
251,tierra,tierra,b.GEN.010.008,0.0,-90.0,251,,,,251
253,tierra,tierra,b.GEN.010.010,0.0,-90.0,253,,,,253
259,Asiria,Asiria,b.GEN.010.011,43.3275,36.099167,259,,,,259
261,Nínive,Nínive,b.GEN.010.011,42.2362435,36.229574,261,,,,261
264,Nínive,Nínive,b.GEN.010.012,42.2362435,36.229574,264,,,,264
273,Sidón,Sidón,b.GEN.010.019,35.372948,33.5570691,273,,,,273
274,Gerar,Gerar,b.GEN.010.019,34.64041,31.37603,274,,,,274
275,Gaza,Gaza,b.GEN.010.019,34.3088255,31.354676300000005,275,,,,275
286,tierra,tierra,b.GEN.010.025,0.0,-90.0,286,,,,286
291,tierra,tierra,b.GEN.010.030,0.0,-90.0,291,,,,291
295,tierra,tierra,b.GEN.010.032,0.0,-90.0,295,,,,295
296,tierra,tierra,b.GEN.011.001,0.0,-90.0,296,,,,296
300,tierra,tierra,b.GEN.011.004,0.0,-90.0,300,,,,300
305,tierra,tierra,b.GEN.011.008,0.0,-90.0,305,,,,305
307,tierra,tierra,b.GEN.011.009,0.0,-90.0,307,,,,307
327,Ur,Ur,b.GEN.011.028,46.10444,30.96222,327,,,,327
330,Canaán,Canaán,b.GEN.011.031,35.289528,32.055556,330,,,,330
331,Ur,Ur,b.GEN.011.031,46.10444,30.96222,331,,,,331
334,Canaán,Canaán,b.GEN.012.001,35.289528,32.055556,334,,,,334
337,tierra,tierra,b.GEN.012.003,0.0,-90.0,337,,,,337
339,Canaán,Canaán,b.GEN.012.005,35.289528,32.055556,339,,,,339
341,Canaán,Canaán,b.GEN.012.006,35.289528,32.055556,341,,,,341
344,Canaán,Canaán,b.GEN.012.007,35.289528,32.055556,344,,,,344
346,Bet-el,Bet-el,b.GEN.012.008,35.222734,31.9416,346,,,,346
348,Neguev,Neguev,b.GEN.012.009,34.875747600000004,30.714086100000003,348,,,,348
349,tierra,tierra,b.GEN.012.010,0.0,-90.0,349,,,,349
350,Egipto,Egipto,b.GEN.012.010,30.802497999999996,26.820553000000004,350,,,,350
351,Egipto,Egipto,b.GEN.012.011,30.802497999999996,26.820553000000004,351,,,,351
354,Egipto,Egipto,b.GEN.012.014,30.802497999999996,26.820553000000004,354,,,,354
361,Neguev,Neguev,b.GEN.013.001,34.875747600000004,30.714086100000003,361,,,,361
362,Egipto,Egipto,b.GEN.013.001,30.802497999999996,26.820553000000004,362,,,,362
365,Bet-el,Bet-el,b.GEN.013.003,35.222734,31.9416,365,,,,365
367,Neguev,Neguev,b.GEN.013.003,34.875747600000004,30.714086100000003,367,,,,367
373,tierra,tierra,b.GEN.013.009,0.0,-90.0,373,,,,373
376,Egipto,Egipto,b.GEN.013.010,30.802497999999996,26.820553000000004,376,,,,376
377,Jordán,Jordán,b.GEN.013.010,36.238414,30.585164000000002,377,,,,377
378,Zoar,Zoar,b.GEN.013.010,35.47124,31.01347,378,,,,378
379,Jordán,Jordán,b.GEN.013.011,36.238414,30.585164000000002,379,,,,379
380,Canaán,Canaán,b.GEN.013.012,35.289528,32.055556,380,,,,380
385,Canaán,Canaán,b.GEN.013.015,35.289528,32.055556,385,,,,385
386,tierra,tierra,b.GEN.013.016,0.0,-90.0,386,,,,386
387,Canaán,Canaán,b.GEN.013.017,35.289528,32.055556,387,,,,387
388,Hebrón,Hebrón,b.GEN.013.018,35.099826,31.532569,388,,,,388
391,Elam,Elam,b.GEN.014.001,50.804034,29.654781,391,,,,391
397,Zoar,Zoar,b.GEN.014.002,35.47124,31.01347,397,,,,397
404,Seir,Seir,b.GEN.014.006,35.316588,30.185172,404,,,,404
406,Cades,Cades,b.GEN.014.007,34.43751,34.43751,406,,,,406
412,Zoar,Zoar,b.GEN.014.008,35.47124,31.01347,412,,,,412
417,Elam,Elam,b.GEN.014.009,50.804034,29.654781,417,,,,417
426,Dan,Dan,b.GEN.014.014,34.79275,31.913148,426,,,,426
428,Damasco,Damasco,b.GEN.014.015,36.2765279,33.5138073,428,,,,428
433,tierra,tierra,b.GEN.014.019,0.0,-90.0,433,,,,433
436,tierra,tierra,b.GEN.014.022,0.0,-90.0,436,,,,436
446,Canaán,Canaán,b.GEN.015.007,35.289528,32.055556,446,,,,446
447,Ur,Ur,b.GEN.015.007,46.10444,30.96222,447,,,,447
453,tierra,tierra,b.GEN.015.013,0.0,-90.0,453,,,,453
458,Éufrates,Éufrates,b.GEN.015.018,42.6289045,35.276495700000005,458,,,,458
459,Canaán,Canaán,b.GEN.015.018,35.289528,32.055556,459,,,,459
460,Egipto,Egipto,b.GEN.015.018,30.802497999999996,26.820553000000004,460,,,,460
461,Nilo,Nilo,b.GEN.015.018,31.1038071,29.4691968,461,,,,461
462,Canaán,Canaán,b.GEN.015.019,35.289528,32.055556,462,,,,462
463,Canaán,Canaán,b.GEN.015.020,35.289528,32.055556,463,,,,463
464,Canaán,Canaán,b.GEN.015.021,35.289528,32.055556,464,,,,464
467,Canaán,Canaán,b.GEN.016.003,35.289528,32.055556,467,,,,467
478,Cades,Cades,b.GEN.016.014,34.43751,34.43751,478,,,,478
489,Canaán,Canaán,b.GEN.017.008,35.289528,32.055556,489,,,,489
526,tierra,tierra,b.GEN.018.018,0.0,-90.0,526,,,,526
534,tierra,tierra,b.GEN.018.025,0.0,-90.0,534,,,,534
562,Zoar,Zoar,b.GEN.019.020,35.47124,31.01347,562,,,,562
563,Zoar,Zoar,b.GEN.019.021,35.47124,31.01347,563,,,,563
564,Zoar,Zoar,b.GEN.019.022,35.47124,31.01347,564,,,,564
565,tierra,tierra,b.GEN.019.023,0.0,-90.0,565,,,,565
566,Zoar,Zoar,b.GEN.019.023,35.47124,31.01347,566,,,,566
577,Zoar,Zoar,b.GEN.019.030,35.47124,31.01347,577,,,,577
578,tierra,tierra,b.GEN.019.031,0.0,-90.0,578,,,,578
586,Gerar,Gerar,b.GEN.020.001,34.64041,31.37603,586,,,,586
587,Neguev,Neguev,b.GEN.020.001,34.875747600000004,30.714086100000003,587,,,,587
588,Cades,Cades,b.GEN.020.001,34.43751,34.43751,588,,,,588
590,Gerar,Gerar,b.GEN.020.002,34.64041,31.37603,590,,,,590
597,Gerar,Gerar,b.GEN.020.009,34.64041,31.37603,597,,,,597
599,Gerar,Gerar,b.GEN.020.011,34.64041,31.37603,599,,,,599
603,tierra,tierra,b.GEN.020.015,0.0,-90.0,603,,,,603
620,Beerseba,Beerseba,b.GEN.021.014,34.797778,31.258889,620,,,,620
627,Egipto,Egipto,b.GEN.021.021,30.802497999999996,26.820553000000004,627,,,,627
630,Gerar,Gerar,b.GEN.021.023,34.64041,31.37603,630,,,,630
638,Beerseba,Beerseba,b.GEN.021.031,34.797778,31.258889,638,,,,638
639,Gerar,Gerar,b.GEN.021.032,34.64041,31.37603,639,,,,639
640,Beerseba,Beerseba,b.GEN.021.032,34.797778,31.258889,640,,,,640
641,Beerseba,Beerseba,b.GEN.021.033,34.797778,31.258889,641,,,,641
642,Gerar,Gerar,b.GEN.021.034,34.64041,31.37603,642,,,,642
660,tierra,tierra,b.GEN.022.018,0.0,-90.0,660,,,,660
661,Beerseba,Beerseba,b.GEN.022.019,34.797778,31.258889,661,,,,661
668,Canaán,Canaán,b.GEN.023.002,35.289528,32.055556,668,,,,668
669,Hebrón,Hebrón,b.GEN.023.002,35.099826,31.532569,669,,,,669
674,Hebrón,Hebrón,b.GEN.023.007,35.099826,31.532569,674,,,,674
676,Macpela,Macpela,b.GEN.023.009,35.098611,31.535,676,,,,676
677,Hebrón,Hebrón,b.GEN.023.010,35.099826,31.532569,677,,,,677
678,Macpela,Macpela,b.GEN.023.011,35.098611,31.535,678,,,,678
679,Hebrón,Hebrón,b.GEN.023.012,35.099826,31.532569,679,,,,679
680,Hebrón,Hebrón,b.GEN.023.013,35.099826,31.532569,680,,,,680
681,Macpela,Macpela,b.GEN.023.013,35.098611,31.535,681,,,,681
685,Macpela,Macpela,b.GEN.023.017,35.098611,31.535,685,,,,685
687,Hebrón,Hebrón,b.GEN.023.018,35.099826,31.532569,687,,,,687
688,Canaán,Canaán,b.GEN.023.019,35.289528,32.055556,688,,,,688
689,Hebrón,Hebrón,b.GEN.023.019,35.099826,31.532569,689,,,,689
690,Macpela,Macpela,b.GEN.023.019,35.098611,31.535,690,,,,690
692,Macpela,Macpela,b.GEN.023.020,35.098611,31.535,692,,,,692
695,tierra,tierra,b.GEN.024.003,0.0,-90.0,695,,,,695
696,Ur,Ur,b.GEN.024.004,46.10444,30.96222,696,,,,696
697,Canaán,Canaán,b.GEN.024.005,35.289528,32.055556,697,,,,697
698,Ur,Ur,b.GEN.024.005,46.10444,30.96222,698,,,,698
700,Canaán,Canaán,b.GEN.024.007,35.289528,32.055556,700,,,,700
701,Ur,Ur,b.GEN.024.007,46.10444,30.96222,701,,,,701
704,Mesopotamia,Mesopotamia,b.GEN.024.010,43.483738,34.5337527,704,,,,704
705,Mesopotamia,Mesopotamia,b.GEN.024.011,43.483738,34.5337527,705,,,,705
707,Mesopotamia,Mesopotamia,b.GEN.024.013,43.483738,34.5337527,707,,,,707
731,Canaán,Canaán,b.GEN.024.037,35.289528,32.055556,731,,,,731
756,Neguev,Neguev,b.GEN.024.062,34.875747600000004,30.714086100000003,756,,,,756
770,Macpela,Macpela,b.GEN.025.009,35.098611,31.535,770,,,,770
771,Macpela,Macpela,b.GEN.025.010,35.098611,31.535,771,,,,771
780,Asiria,Asiria,b.GEN.025.018,43.3275,36.099167,780,,,,780
781,Egipto,Egipto,b.GEN.025.018,30.802497999999996,26.820553000000004,781,,,,781
784,Padan-aram,Padan-aram,b.GEN.025.020,39.033889,36.8775,784,,,,784
799,Gerar,Gerar,b.GEN.026.001,34.64041,31.37603,799,,,,799
800,Gerar,Gerar,b.GEN.026.002,34.64041,31.37603,800,,,,800
801,Egipto,Egipto,b.GEN.026.002,30.802497999999996,26.820553000000004,801,,,,801
802,Gerar,Gerar,b.GEN.026.003,34.64041,31.37603,802,,,,802
803,tierra,tierra,b.GEN.026.004,0.0,-90.0,803,,,,803
804,Gerar,Gerar,b.GEN.026.004,34.64041,31.37603,804,,,,804
806,Gerar,Gerar,b.GEN.026.006,34.64041,31.37603,806,,,,806
807,Gerar,Gerar,b.GEN.026.007,34.64041,31.37603,807,,,,807
812,Gerar,Gerar,b.GEN.026.012,34.64041,31.37603,812,,,,812
817,Gerar,Gerar,b.GEN.026.017,34.64041,31.37603,817,,,,817
820,Gerar,Gerar,b.GEN.026.020,34.64041,31.37603,820,,,,820
823,Beerseba,Beerseba,b.GEN.026.023,34.797778,31.258889,823,,,,823
826,Gerar,Gerar,b.GEN.026.026,34.64041,31.37603,826,,,,826
833,Beerseba,Beerseba,b.GEN.026.033,34.797778,31.258889,833,,,,833
882,Canaán,Canaán,b.GEN.028.001,35.289528,32.055556,882,,,,882
883,Padan-aram,Padan-aram,b.GEN.028.002,39.033889,36.8775,883,,,,883
885,Canaán,Canaán,b.GEN.028.004,35.289528,32.055556,885,,,,885
886,Padan-aram,Padan-aram,b.GEN.028.005,39.033889,36.8775,886,,,,886
887,Canaán,Canaán,b.GEN.028.006,35.289528,32.055556,887,,,,887
888,Padan-aram,Padan-aram,b.GEN.028.006,39.033889,36.8775,888,,,,888
889,Padan-aram,Padan-aram,b.GEN.028.007,39.033889,36.8775,889,,,,889
890,Canaán,Canaán,b.GEN.028.008,35.289528,32.055556,890,,,,890
893,Beerseba,Beerseba,b.GEN.028.010,34.797778,31.258889,893,,,,893
894,Bet-el,Bet-el,b.GEN.028.011,35.222734,31.9416,894,,,,894
895,tierra,tierra,b.GEN.028.012,0.0,-90.0,895,,,,895
897,Bet-el,Bet-el,b.GEN.028.013,35.222734,31.9416,897,,,,897
898,tierra,tierra,b.GEN.028.014,0.0,-90.0,898,,,,898
899,Bet-el,Bet-el,b.GEN.028.015,35.222734,31.9416,899,,,,899
900,Bet-el,Bet-el,b.GEN.028.016,35.222734,31.9416,900,,,,900
902,Bet-el,Bet-el,b.GEN.028.017,35.222734,31.9416,902,,,,902
904,Bet-el,Bet-el,b.GEN.028.019,35.222734,31.9416,904,,,,904
988,Canaán,Canaán,b.GEN.031.003,35.289528,32.055556,988,,,,988
998,Canaán,Canaán,b.GEN.031.013,35.289528,32.055556,998,,,,998
999,Bet-el,Bet-el,b.GEN.031.013,35.222734,31.9416,999,,,,999
1004,Canaán,Canaán,b.GEN.031.018,35.289528,32.055556,1004,,,,1004
1005,Padan-aram,Padan-aram,b.GEN.031.018,39.033889,36.8775,1005,,,,1005
1008,Éufrates,Éufrates,b.GEN.031.021,42.6289045,35.276495700000005,1008,,,,1008
1009,Galaad,Galaad,b.GEN.031.021,35.868589,32.107445,1009,,,,1009
1011,Galaad,Galaad,b.GEN.031.023,35.868589,32.107445,1011,,,,1011
1013,Galaad,Galaad,b.GEN.031.025,35.868589,32.107445,1013,,,,1013
1035,Galaad,Galaad,b.GEN.031.047,35.868589,32.107445,1035,,,,1035
1036,Galaad,Galaad,b.GEN.031.048,35.868589,32.107445,1036,,,,1036
1037,Galaad,Galaad,b.GEN.031.049,35.868589,32.107445,1037,,,,1037
1039,Galaad,Galaad,b.GEN.031.051,35.868589,32.107445,1039,,,,1039
1040,Galaad,Galaad,b.GEN.031.052,35.868589,32.107445,1040,,,,1040
1046,Seir,Seir,b.GEN.032.003,35.316588,30.185172,1046,,,,1046
1052,Canaán,Canaán,b.GEN.032.009,35.289528,32.055556,1052,,,,1052
1053,Jordán,Jordán,b.GEN.032.010,36.238414,30.585164000000002,1053,,,,1053
1075,Israel,Israel,b.GEN.032.032,34.851612,31.046051000000002,1075,,,,1075
1089,Seir,Seir,b.GEN.033.014,35.316588,30.185172,1089,,,,1089
1091,Seir,Seir,b.GEN.033.016,35.316588,30.185172,1091,,,,1091
1092,Sucot,Sucot,b.GEN.033.017,35.603056,32.188889,1092,,,,1092
1093,Canaán,Canaán,b.GEN.033.018,35.289528,32.055556,1093,,,,1093
1094,Padan-aram,Padan-aram,b.GEN.033.018,39.033889,36.8775,1094,,,,1094
1095,Siquem,Siquem,b.GEN.033.018,35.266111,32.216111,1095,,,,1095
1096,tierra,tierra,b.GEN.033.019,0.0,-90.0,1096,,,,1096
1097,tierra,tierra,b.GEN.033.020,0.0,-90.0,1097,,,,1097
1098,Canaán,Canaán,b.GEN.034.001,35.289528,32.055556,1098,,,,1098
1099,Canaán,Canaán,b.GEN.034.002,35.289528,32.055556,1099,,,,1099
1107,Canaán,Canaán,b.GEN.034.010,35.289528,32.055556,1107,,,,1107
1117,Siquem,Siquem,b.GEN.034.020,35.266111,32.216111,1117,,,,1117
1118,Canaán,Canaán,b.GEN.034.021,35.289528,32.055556,1118,,,,1118
1121,Siquem,Siquem,b.GEN.034.024,35.266111,32.216111,1121,,,,1121
1122,Siquem,Siquem,b.GEN.034.025,35.266111,32.216111,1122,,,,1122
1124,Siquem,Siquem,b.GEN.034.027,35.266111,32.216111,1124,,,,1124
1125,Siquem,Siquem,b.GEN.034.028,35.266111,32.216111,1125,,,,1125
1127,Canaán,Canaán,b.GEN.034.030,35.289528,32.055556,1127,,,,1127
1129,Bet-el,Bet-el,b.GEN.035.001,35.222734,31.9416,1129,,,,1129
1131,Bet-el,Bet-el,b.GEN.035.003,35.222734,31.9416,1131,,,,1131
1132,Siquem,Siquem,b.GEN.035.004,35.266111,32.216111,1132,,,,1132
1134,Canaán,Canaán,b.GEN.035.006,35.289528,32.055556,1134,,,,1134
1135,Bet-el,Bet-el,b.GEN.035.006,35.222734,31.9416,1135,,,,1135
1137,Bet-el,Bet-el,b.GEN.035.008,35.222734,31.9416,1137,,,,1137
1138,Padan-aram,Padan-aram,b.GEN.035.009,39.033889,36.8775,1138,,,,1138
1141,Canaán,Canaán,b.GEN.035.012,35.289528,32.055556,1141,,,,1141
1143,Bet-el,Bet-el,b.GEN.035.014,35.222734,31.9416,1143,,,,1143
1144,Bet-el,Bet-el,b.GEN.035.015,35.222734,31.9416,1144,,,,1144
1145,Bet-el,Bet-el,b.GEN.035.016,35.222734,31.9416,1145,,,,1145
1148,Belén,Belén,b.GEN.035.019,35.2024425,31.7053821,1148,,,,1148
1155,Padan-aram,Padan-aram,b.GEN.035.026,39.033889,36.8775,1155,,,,1155
1156,Hebrón,Hebrón,b.GEN.035.027,35.099826,31.532569,1156,,,,1156
1160,Canaán,Canaán,b.GEN.036.002,35.289528,32.055556,1160,,,,1160
1163,Canaán,Canaán,b.GEN.036.005,35.289528,32.055556,1163,,,,1163
1164,Canaán,Canaán,b.GEN.036.006,35.289528,32.055556,1164,,,,1164
1166,Seir,Seir,b.GEN.036.008,35.316588,30.185172,1166,,,,1166
1167,Seir,Seir,b.GEN.036.009,35.316588,30.185172,1167,,,,1167
1188,Seir,Seir,b.GEN.036.030,35.316588,30.185172,1188,,,,1188
1192,Troas,Troas,b.GEN.036.034,26.158790600000003,39.75172070000001,1192,,,,1192
1195,Éufrates,Éufrates,b.GEN.036.037,42.6289045,35.276495700000005,1195,,,,1195
1203,Canaán,Canaán,b.GEN.037.001,35.289528,32.055556,1203,,,,1203
1214,Siquem,Siquem,b.GEN.037.012,35.266111,32.216111,1214,,,,1214
1215,Siquem,Siquem,b.GEN.037.013,35.266111,32.216111,1215,,,,1215
1216,Hebrón,Hebrón,b.GEN.037.014,35.099826,31.532569,1216,,,,1216
1217,Siquem,Siquem,b.GEN.037.014,35.266111,32.216111,1217,,,,1217
1228,Egipto,Egipto,b.GEN.037.025,30.802497999999996,26.820553000000004,1228,,,,1228
1229,Galaad,Galaad,b.GEN.037.025,35.868589,32.107445,1229,,,,1229
1232,Egipto,Egipto,b.GEN.037.028,30.802497999999996,26.820553000000004,1232,,,,1232
1240,Egipto,Egipto,b.GEN.037.036,30.802497999999996,26.820553000000004,1240,,,,1240
1272,Egipto,Egipto,b.GEN.039.001,30.802497999999996,26.820553000000004,1272,,,,1272
1295,Egipto,Egipto,b.GEN.040.001,30.802497999999996,26.820553000000004,1295,,,,1295
1299,Egipto,Egipto,b.GEN.040.005,30.802497999999996,26.820553000000004,1299,,,,1299
1309,Canaán,Canaán,b.GEN.040.015,35.289528,32.055556,1309,,,,1309
1325,Egipto,Egipto,b.GEN.041.008,30.802497999999996,26.820553000000004,1325,,,,1325
1336,Egipto,Egipto,b.GEN.041.019,30.802497999999996,26.820553000000004,1336,,,,1336
1346,Egipto,Egipto,b.GEN.041.029,30.802497999999996,26.820553000000004,1346,,,,1346
1347,Egipto,Egipto,b.GEN.041.030,30.802497999999996,26.820553000000004,1347,,,,1347
1350,Egipto,Egipto,b.GEN.041.033,30.802497999999996,26.820553000000004,1350,,,,1350
1351,Egipto,Egipto,b.GEN.041.034,30.802497999999996,26.820553000000004,1351,,,,1351
1352,Egipto,Egipto,b.GEN.041.035,30.802497999999996,26.820553000000004,1352,,,,1352
1353,Egipto,Egipto,b.GEN.041.036,30.802497999999996,26.820553000000004,1353,,,,1353
1358,Egipto,Egipto,b.GEN.041.041,30.802497999999996,26.820553000000004,1358,,,,1358
1360,Egipto,Egipto,b.GEN.041.043,30.802497999999996,26.820553000000004,1360,,,,1360
1361,Egipto,Egipto,b.GEN.041.044,30.802497999999996,26.820553000000004,1361,,,,1361
1362,Egipto,Egipto,b.GEN.041.045,30.802497999999996,26.820553000000004,1362,,,,1362
1363,Egipto,Egipto,b.GEN.041.046,30.802497999999996,26.820553000000004,1363,,,,1363
1364,Egipto,Egipto,b.GEN.041.047,30.802497999999996,26.820553000000004,1364,,,,1364
1365,Egipto,Egipto,b.GEN.041.048,30.802497999999996,26.820553000000004,1365,,,,1365
1369,Egipto,Egipto,b.GEN.041.052,30.802497999999996,26.820553000000004,1369,,,,1369
1370,Egipto,Egipto,b.GEN.041.053,30.802497999999996,26.820553000000004,1370,,,,1370
1371,Egipto,Egipto,b.GEN.041.054,30.802497999999996,26.820553000000004,1371,,,,1371
1372,Egipto,Egipto,b.GEN.041.055,30.802497999999996,26.820553000000004,1372,,,,1372
1373,Egipto,Egipto,b.GEN.041.056,30.802497999999996,26.820553000000004,1373,,,,1373
1374,Egipto,Egipto,b.GEN.041.057,30.802497999999996,26.820553000000004,1374,,,,1374
1375,Egipto,Egipto,b.GEN.042.001,30.802497999999996,26.820553000000004,1375,,,,1375
1376,Egipto,Egipto,b.GEN.042.002,30.802497999999996,26.820553000000004,1376,,,,1376
1377,Egipto,Egipto,b.GEN.042.003,30.802497999999996,26.820553000000004,1377,,,,1377
1379,Canaán,Canaán,b.GEN.042.005,35.289528,32.055556,1379,,,,1379
1380,Egipto,Egipto,b.GEN.042.006,30.802497999999996,26.820553000000004,1380,,,,1380
1381,Canaán,Canaán,b.GEN.042.007,35.289528,32.055556,1381,,,,1381
1383,Egipto,Egipto,b.GEN.042.009,30.802497999999996,26.820553000000004,1383,,,,1383
1386,Egipto,Egipto,b.GEN.042.012,30.802497999999996,26.820553000000004,1386,,,,1386
1387,Canaán,Canaán,b.GEN.042.013,35.289528,32.055556,1387,,,,1387
1403,Canaán,Canaán,b.GEN.042.029,35.289528,32.055556,1403,,,,1403
1404,Egipto,Egipto,b.GEN.042.030,30.802497999999996,26.820553000000004,1404,,,,1404
1406,Canaán,Canaán,b.GEN.042.032,35.289528,32.055556,1406,,,,1406
1407,Egipto,Egipto,b.GEN.042.033,30.802497999999996,26.820553000000004,1407,,,,1407
1408,Egipto,Egipto,b.GEN.042.034,30.802497999999996,26.820553000000004,1408,,,,1408
1413,Egipto,Egipto,b.GEN.043.001,30.802497999999996,26.820553000000004,1413,,,,1413
1414,Egipto,Egipto,b.GEN.043.002,30.802497999999996,26.820553000000004,1414,,,,1414
1423,Egipto,Egipto,b.GEN.043.011,30.802497999999996,26.820553000000004,1423,,,,1423
1427,Egipto,Egipto,b.GEN.043.015,30.802497999999996,26.820553000000004,1427,,,,1427
1450,Egipto,Egipto,b.GEN.044.004,30.802497999999996,26.820553000000004,1450,,,,1450
1454,Canaán,Canaán,b.GEN.044.008,35.289528,32.055556,1454,,,,1454
1459,Egipto,Egipto,b.GEN.044.013,30.802497999999996,26.820553000000004,1459,,,,1459
1488,Egipto,Egipto,b.GEN.045.008,30.802497999999996,26.820553000000004,1488,,,,1488
1489,Egipto,Egipto,b.GEN.045.009,30.802497999999996,26.820553000000004,1489,,,,1489
1491,Gosén,Gosén,b.GEN.045.010,31.364167,31.384412,1491,,,,1491
